
2015/07/21 15:59:58 : PARSING GOOGLE SCHOLAR;

2015/07/21 15:59:58 : Successfully connected driver;

2015/07/21 15:59:58 : Successfully connected to jdbc:postgresql://127.0.0.1:5432/patentDB user name is postgres, password is RichardCypher;

2015/07/21 15:59:58 : Get documents ./docs2/input0.html;

2015/07/21 15:59:58 : Found record - 2015/07/21 15:59:58;[ЦИТИРОВАНИЕ][C] Сварка взрывом в металлургии;ВМ Кудинов, АЯ Коротеев ;1978; М.: Металлургия, ;none;русский;Google Scholar;none;none;

2015/07/21 16:16:52 : Successfully executed query INSERT INTO parsing_data(id, date_of_added, header, fio, year_of_edition, publishing, link, language, from_data, path_to_pdf, path_to_txt) values(239, '2015/07/21 16:00:24', '[HTML][HTML] СТРУКТУРНЫЕ ИЗМЕНЕНИЯ ТИТАНА ПРИ ОБРАЗОВАНИИ СВАРНОГО СОЕДИНЕНИЯ СВАРКОЙ ВЗРЫВОМ', 'АА Бердыченко ', '2008', ' ИЗВЕСТИЯ ВОЛГОГРАДСКОГО …,   cyberleninka.ru', 'http://cyberleninka.ru/article/n/strukturnye-izmeneniya-titana-pri-obrazovanii-svarnogo-soedineniya-svarkoy-vzryvom', 'русский', 'Google Scholar', 'none', 'none');

2015/07/21 16:16:52 : Successfully executed query INSERT INTO parsing_data(id, date_of_added, header, fio, year_of_edition, publishing, link, language, from_data, path_to_pdf, path_to_txt) values(240, '2015/07/21 16:00:24', '[ЦИТИРОВАНИЕ][C] Особенности формирования структуры титаностальных соединений в условиях сварки взрывом', 'ВВ Арсенюк, ЛИ Маркашова, ГМ Григоренко… ', '2005', ' Автоматическая сварка, ', 'none', 'русский', 'Google Scholar', 'none', 'none');

2015/07/21 16:16:52 : Successfully executed query INSERT INTO parsing_data(id, date_of_added, header, fio, year_of_edition, publishing, link, language, from_data, path_to_pdf, path_to_txt) values(241, '2015/07/21 16:00:24', '… ЗАВИСИМОСТЕЙ ПАРАМЕТРОВ МАТЕМАТИЧЕСКОЙ МОДЕЛИ РАЗГОНА ПАКЕТА ПЛАСТИН ОТ ИСХОДНЫХ УСЛОВИЙ СВАРКИ ВЗРЫВОМ', 'ЕС Арестов, СВ КУЗЬМИН ', '2010', ' ИЗВЕСТИЯ ВОЛГОГРАДСКОГО …,   cyberleninka.ru', 'http://cyberleninka.ru/article/n/raschetno-eksperimentalnoe-issledovanie-zavisimostey-parametrov-matematicheskoy-modeli-razgona-paketa-plastin-ot-ishodnyh-usloviy', 'русский', 'Google Scholar', 'none', 'none');

2015/07/21 16:16:52 : Successfully executed query INSERT INTO parsing_data(id, date_of_added, header, fio, year_of_edition, publishing, link, language, from_data, path_to_pdf, path_to_txt) values(242, '2015/07/21 16:00:24', '[HTML][HTML] ГОЛОГРАФИЧЕСКАЯ ИНТЕРФЕРЕНЦИОННАЯ ДЕФЕКТОСКОПИЯ КОМПОЗИЦИОННЫХ МАТЕРИАЛОВ, ПОЛУЧЕННЫХ СВАРКОЙ ВЗРЫВОМ', 'ДБ Крюков, ВА Соловьев, Р AE… ', '2008', ' ИЗВЕСТИЯ …,   cyberleninka.ru', 'http://cyberleninka.ru/article/n/golograficheskaya-interferentsionnaya-defektoskopiya-kompozitsionnyh-materialov-poluchennyh-svarkoy-vzryvom', 'русский', 'Google Scholar', 'none', 'none');

2015/07/21 16:16:52 : Successfully executed query INSERT INTO parsing_data(id, date_of_added, header, fio, year_of_edition, publishing, link, language, from_data, path_to_pdf, path_to_txt) values(243, '2015/07/21 16:00:24', '[PDF][PDF] При всем многообразии технологических схем сварки взрывом [1… 3] наибольшее распростра-нение для изготовления трехслойных композиционных …', 'К ФОРМИРОВАНИЯ, СПРИ СВАРКЕ… ', 'none', ' cyberleninka.ru', 'http://cyberleninka.ru/article/n/k-voprosu-ob-energeticheskih-usloviyah-formirovaniya-soedineniya-pri-svarke-vzryvom-sloistyh-kompozitsionnyh-materialov.pdf', 'русский', 'Google Scholar', '243.pdf', '243.txt');

2015/07/21 16:16:52 : Successfully executed query INSERT INTO parsing_data(id, date_of_added, header, fio, year_of_edition, publishing, link, language, from_data, path_to_pdf, path_to_txt) values(244, '2015/07/21 16:00:25', '[PDF][PDF] О физической трактовке процесса сварки взрывом вблизи ее нижней границы', 'ВГ Петушков ', '2000', ' Физика горения и взрыва,   sibran.ru', 'http://www.sibran.ru/upload/iblock/fb5/fb5f92106326954b360aeafa5fc67708.PDF', 'русский', 'Google Scholar', '244.pdf', '244.txt');

2015/07/21 16:16:52 : Successfully executed query INSERT INTO parsing_data(id, date_of_added, header, fio, year_of_edition, publishing, link, language, from_data, path_to_pdf, path_to_txt) values(245, '2015/07/21 16:00:25', '[ЦИТИРОВАНИЕ][C] Сварка взрывом с последующей прокаткой биметаллического материала', 'АА Шегидевич ', '2010', '   rep.bntu.by', 'none', 'русский', 'Google Scholar', 'none', 'none');

2015/07/21 16:16:52 : Successfully executed query INSERT INTO parsing_data(id, date_of_added, header, fio, year_of_edition, publishing, link, language, from_data, path_to_pdf, path_to_txt) values(246, '2015/07/21 16:00:25', '[HTML][HTML] ОСОБЕННОСТИ ФОРМИРОВАНИЯ СОЕДИНЕНИЯ ПРИ СВАРКЕ ВЗРЫВОМ ТОЛСТОЛИСТОВЫХ КОМПОЗИЦИОННЫХ МАТЕРИАЛОВ', 'МО БЕЛЯКОВ, ЕА ЧУГУНОВ… ', '2013', ' ИЗВЕСТИЯ …,   cyberleninka.ru', 'http://cyberleninka.ru/article/n/osobennosti-formirovaniya-soedineniya-pri-svarke-vzryvom-tolstolistovyh-kompozitsionnyh-materialov', 'русский', 'Google Scholar', 'none', 'none');

2015/07/21 16:16:52 : Successfully executed query INSERT INTO parsing_data(id, date_of_added, header, fio, year_of_edition, publishing, link, language, from_data, path_to_pdf, path_to_txt) values(247, '2015/07/21 16:00:25', '[HTML][HTML] ИЗМЕРЕНИЕ ТЕМПЕРАТУРЫ НА ГРАНИЦЕ СОЕДИНЕНИЯ МЕТАЛЛОВ В ПРОЦЕССЕ СВАРКИ ВЗРЫВОМ', 'МА ГУЛЕВИЧ, ИВ ЯКОВЛЕВ… ', '2012', ' ИЗВЕСТИЯ …,   cyberleninka.ru', 'http://cyberleninka.ru/article/n/izmerenie-temperatury-na-granitse-soedineniya-metallov-v-protsesse-svarki-vzryvom', 'русский', 'Google Scholar', 'none', 'none');

2015/07/21 16:16:52 : Successfully executed query INSERT INTO parsing_data(id, date_of_added, header, fio, year_of_edition, publishing, link, language, from_data, path_to_pdf, path_to_txt) values(248, '2015/07/21 16:00:25', '[PDF][PDF] … , инженер ЗАКОНОМЕРНОСТИ ПЛАСТИЧЕСКОГО ДЕФОРМИРОВАНИЯ МЕТАЛЛА ПРИ СВАРКЕ ВЗРЫВОМ СТАЛЕАЛЮМИНИЕВОГО КОМПОЗИТА С …', 'ЗПД МЕТАЛЛА ', 'none', ' Сталь  cyberleninka.ru', 'http://cyberleninka.ru/article/n/zakonomernosti-plasticheskogo-deformirovaniya-metalla-pri-svarke-vzryvom-stalealyuminievogo-kompozita-s-prosloykoy-hroma.pdf', 'русский', 'Google Scholar', '248.pdf', '248.txt');

2015/07/21 16:16:52 : Successfully executed query INSERT INTO parsing_data(id, date_of_added, header, fio, year_of_edition, publishing, link, language, from_data, path_to_pdf, path_to_txt) values(249, '2015/07/21 16:00:28', '[HTML][HTML] СВАРКА ВЗРЫВОМ С УМЕРЕННЫМ ПОДОГРЕВОМ (КРАТКИЙ ОБЗОР)', 'СЮ ИЛЛАРИОНОВ, ЮИ ФАДЕЕНКО ', '2010', ' ИЗВЕСТИЯ …,   cyberleninka.ru', 'http://cyberleninka.ru/article/n/svarka-vzryvom-s-umerennym-podogrevom-kratkiy-obzor', 'русский', 'Google Scholar', 'none', 'none');

2015/07/21 16:16:52 : Successfully executed query INSERT INTO parsing_data(id, date_of_added, header, fio, year_of_edition, publishing, link, language, from_data, path_to_pdf, path_to_txt) values(250, '2015/07/21 16:00:28', 'СТРУКТУРА И ФАЗОВЫЙ СОСТАВ ЛОКАЛЬНЫХ УЧАСТКОВ ОПЛАВЛЕННОГО МЕТАЛЛА В СВАРЕННОМ ВЗРЫВОМ КОМПОЗИТЕ АД1+ Х20Н80', 'АИ БОГДАНОВ, АГ СЕРОВ, Т АО… ', '2014', ' ИЗВЕСТИЯ …,   cyberleninka.ru', 'http://cyberleninka.ru/article/n/struktura-i-fazovyy-sostav-lokalnyh-uchastkov-oplavlennogo-metalla-v-svarennom-vzryvom-kompozite-ad1-h20n80', 'русский', 'Google Scholar', 'none', 'none');

2015/07/21 16:16:52 : Successfully executed query INSERT INTO parsing_data(id, date_of_added, header, fio, year_of_edition, publishing, link, language, from_data, path_to_pdf, path_to_txt) values(251, '2015/07/21 16:00:28', '[HTML][HTML] ВЛИЯНИЕ ПРОКАТКИ НА КИНЕТИКУ РОСТА ДИФФУЗИОННОЙ ПРОСЛОЙКИ В СВАРЕННОМ ВЗРЫВОМ МАГНИЕВО-АЛЮМИНИЕВОМ КОМПОЗИТЕ …', 'ЮП Трыков, ВГ ШМОРГУН… ', '2008', ' ИЗВЕСТИЯ …,   cyberleninka.ru', 'http://cyberleninka.ru/article/n/vliyanie-prokatki-na-kinetiku-rosta-diffuzionnoy-prosloyki-v-svarennom-vzryvom-magnievo-alyuminievom-kompozite', 'русский', 'Google Scholar', 'none', 'none');

2015/07/21 16:16:52 : Successfully executed query INSERT INTO parsing_data(id, date_of_added, header, fio, year_of_edition, publishing, link, language, from_data, path_to_pdf, path_to_txt) values(252, '2015/07/21 16:00:28', 'Поведение металлов при высокоскоростной деформации и волнообразование при сварке взрывом', 'ВГ Петушков, ВФ Нестеренко… ', '2012', ' Проблемы …,   irbisnbuv.gov.ua', 'http://www.irbis-nbuv.gov.ua/cgi-bin/irbis_nbuv/cgiirbis_64.exe?I21DBN=LINK&P21DBN=UJRN&Z21ID=&S21REF=10&S21CNR=20&S21STN=1&S21FMT=ASP_meta&C21COM=S&2_S21P03=FILA=&2_S21STR=PPT_2012_4_14', 'русский', 'Google Scholar', 'none', 'none');

2015/07/21 16:16:52 : Successfully executed query INSERT INTO parsing_data(id, date_of_added, header, fio, year_of_edition, publishing, link, language, from_data, path_to_pdf, path_to_txt) values(253, '2015/07/21 16:00:28', '[ЦИТИРОВАНИЕ][C] ФИЗИКА ИМПУЛЬСНЫХ ПРОЦЕССОВ', 'Ê ÐÀÑ', 'none', '', 'none', 'русский', 'Google Scholar', 'none', 'none');

2015/07/21 16:16:52 : Successfully executed query INSERT INTO parsing_data(id, date_of_added, header, fio, year_of_edition, publishing, link, language, from_data, path_to_pdf, path_to_txt) values(254, '2015/07/21 16:00:28', '[HTML][HTML] ИСПОЛЬЗОВАНИЕ ИГДАНИТА ПРИ СВАРКЕ ВЗРЫВОМ ВО ВЗРЫВНЫХ КАМЕРАХ', 'ИВ ЯКОВЛЕВ ', '2008', ' ИЗВЕСТИЯ ВОЛГОГРАДСКОГО …,   cyberleninka.ru', 'http://cyberleninka.ru/article/n/ispolzovanie-igdanita-pri-svarke-vzryvom-vo-vzryvnyh-kamerah', 'русский', 'Google Scholar', 'none', 'none');

2015/07/21 16:16:52 : Successfully executed query INSERT INTO parsing_data(id, date_of_added, header, fio, year_of_edition, publishing, link, language, from_data, path_to_pdf, path_to_txt) values(255, '2015/07/21 16:00:28', '[ЦИТИРОВАНИЕ][C] СТРУКТУРА И ФАЗОВЫЙ СОСТАВ КОНТАКТНЫХ ЗОН БИМЕТАЛЛОВ, ПОЛУЧЕННЫХ СВАРКОЙ ВЗРЫВОМ', 'НВ ПОПОВА, В КУЦОВА, АГ КРИММЕЛЬ… ', '1991', ' Известия Академии наук …,   Наука', 'none', 'русский', 'Google Scholar', 'none', 'none');

2015/07/21 16:16:52 : Successfully executed query INSERT INTO parsing_data(id, date_of_added, header, fio, year_of_edition, publishing, link, language, from_data, path_to_pdf, path_to_txt) values(256, '2015/07/21 16:00:28', '[HTML][HTML] АНАЛИЗ ПРИЧИН ИЗМЕНЕНИЯ СТРУКТУРЫ И СВОЙСТВ ЗОНЫ СОЕДИНЕНИЯ ПО ДЛИНЕ СВАРЕННЫХ ВЗРЫВОМ БИМЕТАЛЛИЧЕСКИХ …', 'ТШ Сильченко, СВ Кузьмин, В ЛЫСАК… ', '2008', ' ИЗВЕСТИЯ …,   cyberleninka.ru', 'http://cyberleninka.ru/article/n/analiz-prichin-izmeneniya-struktury-i-svoystv-zony-soedineniya-po-dline-svarennyh-vzryvom-bimetallicheskih-zagotovok', 'русский', 'Google Scholar', 'none', 'none');

2015/07/21 16:16:52 : Successfully executed query INSERT INTO parsing_data(id, date_of_added, header, fio, year_of_edition, publishing, link, language, from_data, path_to_pdf, path_to_txt) values(257, '2015/07/21 16:00:28', '[HTML][HTML] ИССЛЕДОВАНИЕ КОРРОЗИОННОЙ СТОЙКОСТИ БИМЕТАЛЛА АД1+ СТ3', 'ВМ ЯСТРЕБОВ, МД ТРУНОВ… ', '2014', ' ИЗВЕСТИЯ …,   cyberleninka.ru', 'http://cyberleninka.ru/article/n/issledovanie-korrozionnoy-stoykosti-bimetalla-ad1-st3', 'русский', 'Google Scholar', 'none', 'none');

2015/07/21 16:16:52 : Successfully executed query INSERT INTO parsing_data(id, date_of_added, header, fio, year_of_edition, publishing, link, language, from_data, path_to_pdf, path_to_txt) values(258, '2015/07/21 16:00:28', '[PDF][PDF] ВИ Лысак, чл.‐корр. РАН, ЕВ Кузьмин, аспирант ОСОБЕННОСТИ СВАРКИ ВЗРЫВОМ МЕДИ С ОДНОВРЕМЕННОЙ УЛЬТРАЗВУКОВОЙ ОБРАБОТКОЙ', 'О ОДНОВРЕМЕННОЙ ', 'none', ' cyberleninka.ru', 'http://cyberleninka.ru/article/n/osobennosti-svarki-vzryvom-medi-s-odnovremennoy-ultrazvukovoy-obrabotkoy.pdf', 'русский', 'Google Scholar', '258.pdf', '258.txt');

2015/07/21 16:16:52 : Successfully executed query INSERT INTO parsing_data(id, date_of_added, header, fio, year_of_edition, publishing, link, language, from_data, path_to_pdf, path_to_txt) values(259, '2015/07/21 16:00:29', '[HTML][HTML] ВЛИЯНИЕ МЕХАНИЧЕСКОЙ НЕОДНОРОДНОСТИ НА РАБОТОСПОСОБНОСТЬ СВАРИВАЕМЫХ ВЗРЫВОМ КОМПОЗИЦИОННЫХ МАТЕРИАЛОВ', 'ЮП Трыков, ЛМ Гуревич, СП ПИСАРЕВ… ', '2010', ' ИЗВЕСТИЯ …,   cyberleninka.ru', 'http://cyberleninka.ru/article/n/vliyanie-mehanicheskoy-neodnorodnosti-na-rabotosposobnost-svarivaemyh-vzryvom-kompozitsionnyh-materialov', 'русский', 'Google Scholar', 'none', 'none');

2015/07/21 16:16:52 : Successfully executed query INSERT INTO parsing_data(id, date_of_added, header, fio, year_of_edition, publishing, link, language, from_data, path_to_pdf, path_to_txt) values(260, '2015/07/21 16:00:29', '[HTML][HTML] ФОРМИРОВАНИЕ СОЕДИНЕНИЯ ПРИ ТОЧЕЧНОЙ СВАРКЕ ВЗРЫВОМ', 'СВ КУЗЬМИН ', '2013', ' ИЗВЕСТИЯ ВОЛГОГРАДСКОГО …,   cyberleninka.ru', 'http://cyberleninka.ru/article/n/formirovanie-soedineniya-pri-tochechnoy-svarke-vzryvom', 'русский', 'Google Scholar', 'none', 'none');

2015/07/21 16:16:52 : Successfully executed query INSERT INTO parsing_data(id, date_of_added, header, fio, year_of_edition, publishing, link, language, from_data, path_to_pdf, path_to_txt) values(261, '2015/07/21 16:00:29', '[PDF][PDF] ДЕФОРМАЦИИ И ВРЕМЯ ПЛАСТИЧЕСКОГО ТЕЧЕНИЯ ПРИ СВАРКЕ ВЗРЫВОМ ВОЛОКНИСТЫХ КОМПОЗИЦИОННЫХ МАТЕРИАЛОВ', 'П МАТЕРИАЛОВ ', 'none', ' cyberleninka.ru', 'http://cyberleninka.ru/article/n/deformatsii-i-vremya-plasticheskogo-techeniya-pri-svarke-vzryvom-voloknistyh-kompozitsionnyh-materialov.pdf', 'русский', 'Google Scholar', '261.pdf', '261.txt');

2015/07/21 16:16:52 : Successfully executed query INSERT INTO parsing_data(id, date_of_added, header, fio, year_of_edition, publishing, link, language, from_data, path_to_pdf, path_to_txt) values(262, '2015/07/21 16:00:30', '[ЦИТИРОВАНИЕ][C] ИСПОЛЬЗОВАНИЕ ВЗРЫВНЫХ МЕТОДОВ ОБРАБОТКИ С ЦЕЛЬЮ СОЗДАНИЯ МАТЕРИАЛОВ ДЛЯ УСТАНОВОК ТЕРМОЯДЕРНОГО …', 'АА Дерибас, ВФ Нестеренко ', '1988', ' Конструкционные материалы для …,   " Наука"', 'none', 'русский', 'Google Scholar', 'none', 'none');

2015/07/21 16:16:52 : Successfully executed query INSERT INTO parsing_data(id, date_of_added, header, fio, year_of_edition, publishing, link, language, from_data, path_to_pdf, path_to_txt) values(263, '2015/07/21 16:00:30', '[HTML][HTML] ОСОБЕННОСТИ СВАРКИ ВЗРЫВОМ МЕДИ С ОДНОВРЕМЕННОЙ УЛЬТРАЗВУКОВОЙ ОБРАБОТКОЙ', 'АП ПЕЕВ, СВ КУЗЬМИН… ', '2013', ' ИЗВЕСТИЯ …,   cyberleninka.ru', 'http://cyberleninka.ru/article/n/osobennosti-svarki-vzryvom-medi-s-odnovremennoy-ultrazvukovoy-obrabotkoy', 'русский', 'Google Scholar', 'none', 'none');

2015/07/21 16:16:52 : Successfully executed query INSERT INTO parsing_data(id, date_of_added, header, fio, year_of_edition, publishing, link, language, from_data, path_to_pdf, path_to_txt) values(264, '2015/07/21 16:00:30', '[ЦИТИРОВАНИЕ][C] … и механические свойства многослойных материалов, сформированных по технологии сварки взрывом тонколистовых заготовок из …', 'ИА Батаев ', '1019', ' , Новосибирск, НГТУ, .– с', 'none', 'русский', 'Google Scholar', 'none', 'none');

2015/07/21 16:16:52 : Successfully executed query INSERT INTO parsing_data(id, date_of_added, header, fio, year_of_edition, publishing, link, language, from_data, path_to_pdf, path_to_txt) values(265, '2015/07/21 16:00:30', '[ЦИТИРОВАНИЕ][C] Изучение влияния термообработки на металлические слоистые композиционные матералы, полученные сваркой взырвом', 'ДС Тюшляева ', '2013', ' XIV Международная научнотехническая Уральская …,   elar.urfu.ru', 'none', 'русский', 'Google Scholar', 'none', 'none');

2015/07/21 16:16:52 : Successfully executed query INSERT INTO parsing_data(id, date_of_added, header, fio, year_of_edition, publishing, link, language, from_data, path_to_pdf, path_to_txt) values(266, '2015/07/21 16:00:30', 'ИССЛЕДОВАНИЕ ВЛИЯНИЯ УЛЬТРАЗВУКА НА ТОНКУЮ СТРУКТУРУ И СВОЙСТВА МЕДИ ПРИ СВАРКЕ ВЗРЫВОМ', 'АП ПЕЕВ, СВ КУЗЬМИН… ', '2013', ' ИЗВЕСТИЯ …,   cyberleninka.ru', 'http://cyberleninka.ru/article/n/issledovanie-vliyaniya-ultrazvuka-na-tonkuyu-strukturu-i-svoystva-medi-pri-svarke-vzryvom', 'русский', 'Google Scholar', 'none', 'none');

2015/07/21 16:16:52 : Successfully executed query INSERT INTO parsing_data(id, date_of_added, header, fio, year_of_edition, publishing, link, language, from_data, path_to_pdf, path_to_txt) values(267, '2015/07/21 16:00:30', '[PDF][PDF] СВАРКА ВЗРЫВОМ ТОЛСТОЛИСТОВЫХ СТАЛЕАЛЮМИНИЕВЫХ КОМПОЗИТОВ', 'ВВ Литвинов, ВИ Кузьмин, АС Кузьмин ', 'none', ' … СВАРКИ ДЛЯ МОДЕРНИЗАЦИИ В …  study.urfu.ru', 'http://study.urfu.ru/view/aid/9562/1/Sbornik_2.pdf#page=38', 'русский', 'Google Scholar', '267.pdf', '267.txt');

2015/07/21 16:16:52 : Successfully executed query INSERT INTO parsing_data(id, date_of_added, header, fio, year_of_edition, publishing, link, language, from_data, path_to_pdf, path_to_txt) values(268, '2015/07/21 16:00:32', '[PDF][PDF] Скоростное деформирование элементов конструкций, заготовок и материалов в технологиях взрывной обработки металлов давлением', 'ЛД Добрушин, АВ Колодяжный… ', '2007', ' Авиационно …,   irbisnbuv.gov.ua', 'http://www.irbis-nbuv.gov.ua/cgi-bin/irbis_nbuv/cgiirbis_64.exe?C21COM=2&I21DBN=UJRN&P21DBN=UJRN&IMAGE_FILE_DOWNLOAD=1&Image_file_name=PDF/aktit_2007_11_12.pdf', 'русский', 'Google Scholar', '268.pdf', '268.txt');

2015/07/21 16:16:52 : Successfully executed query INSERT INTO parsing_data(id, date_of_added, header, fio, year_of_edition, publishing, link, language, from_data, path_to_pdf, path_to_txt) values(269, '2015/07/21 16:00:34', '[ЦИТИРОВАНИЕ][C] СВАРКА ВЗРЫВОМ МЕТАЛЛИЧЕСКИХ СЛОИСТЫХ КОМПОЗИЦИОННЫХ МАТЕРИАЛОВ С ПАКЕТНЫМ РАСПОЛОЖЕНИЕМ …', 'ВМ Оголихин, ИВ Яковлев ', '2008', ' Известия,   elibrary.ru', 'none', 'русский', 'Google Scholar', 'none', 'none');

2015/07/21 16:16:52 : Successfully executed query INSERT INTO parsing_data(id, date_of_added, header, fio, year_of_edition, publishing, link, language, from_data, path_to_pdf, path_to_txt) values(270, '2015/07/21 16:00:34', 'ОСОБЕННОСТИ ПРОЦЕССА СВАРКИ ВЗРЫВОМ С ОДНОВРЕМЕННОЙ ШТАМПОВКОЙ', 'ВИ КУЗЬМИН, ЮВ СНЕЖКО… ', '2013', ' ИЗВЕСТИЯ …,   cyberleninka.ru', 'http://cyberleninka.ru/article/n/osobennosti-protsessa-svarki-vzryvom-s-odnovremennoy-shtampovkoy', 'русский', 'Google Scholar', 'none', 'none');

2015/07/21 16:16:52 : Successfully executed query INSERT INTO parsing_data(id, date_of_added, header, fio, year_of_edition, publishing, link, language, from_data, path_to_pdf, path_to_txt) values(271, '2015/07/21 16:00:34', '[HTML][HTML] ОСОБЕННОСТИ ОБРАЗОВАНИЯ СОЕДИНЕНИЯ ПРИ СВАРКЕ ВЗРЫВОМ СПЛАВА АО20‐1 СО СТАЛЬЮ', 'БС ЗЛОБИН, ВВ СИЛЬВЕСТРОВ… ', '2012', ' ИЗВЕСТИЯ …,   cyberleninka.ru', 'http://cyberleninka.ru/article/n/osobennosti-obrazovaniya-soedineniya-pri-svarke-vzryvom-splava-ao20-1-so-stalyu', 'русский', 'Google Scholar', 'none', 'none');

2015/07/21 16:16:52 : Successfully executed query INSERT INTO parsing_data(id, date_of_added, header, fio, year_of_edition, publishing, link, language, from_data, path_to_pdf, path_to_txt) values(272, '2015/07/21 16:00:34', '[HTML][HTML] ПОВЕРХНОСТЬ РАЗДЕЛА ПРИ СВАРКЕ ВЗРЫВОМ: РАЗЛЕТ ЧАСТИЦ, ЛОКАЛЬНОЕ РАСПЛАВЛЕНИЕ, ПЕРЕМЕШИВАНИЕ', 'БА ГРИНБЕРГ, МА ИВАНОВ… ', '2013', ' … Серия: Естественные и …,   cyberleninka.ru', 'http://cyberleninka.ru/article/n/poverhnost-razdela-pri-svarke-vzryvom-razlet-chastits-lokalnoe-rasplavlenie-peremeshivanie', 'русский', 'Google Scholar', 'none', 'none');

2015/07/21 16:16:52 : Successfully executed query INSERT INTO parsing_data(id, date_of_added, header, fio, year_of_edition, publishing, link, language, from_data, path_to_pdf, path_to_txt) values(273, '2015/07/21 16:00:34', '[PDF][PDF] … И РАСПРОСТРАНЕНИЕ УСТАЛОСТНЫХ ТРЕЩИН В СЛОИСТЫХ МЕТАЛЛИЧЕСКИХ КОМПОЗИЦИЯХ, ПОЛУЧЕННЫХ СВАРКОЙ ВЗРЫВОМ', 'РП Дидык, ВЕ Олишевская, ГС Олишевский ', 'none', ' nas.gov.ua', 'ftp://nas.gov.ua/akademperiodyka/downloads/S%26I/2006/N3/3_06_59.pdf', 'русский', 'Google Scholar', 'none', 'none');

2015/07/21 16:16:52 : Successfully executed query INSERT INTO parsing_data(id, date_of_added, header, fio, year_of_edition, publishing, link, language, from_data, path_to_pdf, path_to_txt) values(274, '2015/07/21 16:00:34', '[HTML][HTML] … ВОПРОСУ О ВЫБОРЕ РЕЖИМА ТЕРМООБРАБОТКИ КРУПНОГАБАРИТНОГО ЛИСТОВОГО БИМЕТАЛЛА СТАЛЬ+ ТИТАН ПОСЛЕ СВАРКИ ВЗРЫВОМ', 'ЮП Бесшапошников, ВЕ Кожевников… ', '2010', ' ИЗВЕСТИЯ …,   cyberleninka.ru', 'http://cyberleninka.ru/article/n/k-voprosu-o-vybore-rezhima-termoobrabotki-krupnogabaritnogo-listovogo-bimetalla-stal-titan-posle-svarki-vzryvom', 'русский', 'Google Scholar', 'none', 'none');

2015/07/21 16:16:52 : Successfully executed query INSERT INTO parsing_data(id, date_of_added, header, fio, year_of_edition, publishing, link, language, from_data, path_to_pdf, path_to_txt) values(275, '2015/07/21 16:00:34', '[PDF][PDF] … О ПЛАСТИЧЕСКОМ ТЕЧЕНИИ МЕТАЛЛА В ОКРЕСТНОСТЯХ ТОЧКИ СОУДАРЕНИЯ СВАРИВАЕМЫХ ВЗРЫВОМ МЕТАЛЛОВ ПОД ВОЗДЕЙСТВИЕМ …', 'О ОКРЕСТНОСТЯХ ', 'none', ' президент ВолгГТУ, акад. РАН ИА Новаков Р е д а …  cyberleninka.ru', 'http://cyberleninka.ru/article/n/o-plasticheskom-techenii-metalla-v-okrestnostyah-tochki-soudareniya-svarivaemyh-vzryvom-metallov-pod-vozdeystviem-ultrazvuka.pdf', 'русский', 'Google Scholar', '275.pdf', '275.txt');

2015/07/21 16:16:52 : Successfully executed query INSERT INTO parsing_data(id, date_of_added, header, fio, year_of_edition, publishing, link, language, from_data, path_to_pdf, path_to_txt) values(276, '2015/07/21 16:00:35', '[PDF][PDF] … д‐р техн. наук, СВ Хаустов*, канд. техн. наук ИЗМЕРЕНИЕ ТЕМПЕРАТУРЫ НА ГРАНИЦЕ СОЕДИНЕНИЯ МЕТАЛЛОВ В ПРОЦЕССЕ СВАРКИ ВЗРЫВОМ', 'И МЕТАЛЛОВ ', 'none', ' cyberleninka.ru', 'http://cyberleninka.ru/article/n/izmerenie-temperatury-na-granitse-soedineniya-metallov-v-protsesse-svarki-vzryvom.pdf', 'русский', 'Google Scholar', '276.pdf', '276.txt');

2015/07/21 16:16:52 : Successfully executed query INSERT INTO parsing_data(id, date_of_added, header, fio, year_of_edition, publishing, link, language, from_data, path_to_pdf, path_to_txt) values(277, '2015/07/21 16:00:36', '[ЦИТИРОВАНИЕ][C] Изучение процессов, протекающих в переходной зоне соединений металлов с ограниченной растворимостью при сварке взрывом', 'АЮ Волкова, АВ Иноземцев ', '2011', ' XII Международная научно …,   elar.urfu.ru', 'none', 'русский', 'Google Scholar', 'none', 'none');

2015/07/21 16:16:52 : Successfully executed query INSERT INTO parsing_data(id, date_of_added, header, fio, year_of_edition, publishing, link, language, from_data, path_to_pdf, path_to_txt) values(278, '2015/07/21 16:00:36', '[HTML][HTML] ИССЛЕДОВАНИЕ ТЕПЛОВЫХ ПРОЦЕССОВ ПРИ СВАРКЕ ВЗРЫВОМ', 'СВ Хаустов, СВ КУЗЬМИН… ', '2010', ' ИЗВЕСТИЯ …,   cyberleninka.ru', 'http://cyberleninka.ru/article/n/issledovanie-teplovyh-protsessov-pri-svarke-vzryvom', 'русский', 'Google Scholar', 'none', 'none');

